sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,no_sale_com,no_sale_prod,onix_annoucement_date,onix_availabilitycode,onix_browse_inside,onix_category,onix_contributors_key,onix_contributors_list,onix_contributor_author,onix_contributor_editor,onix_contributor_forwardby,onix_contributor_inhouseeditor,onix_contributor_translator,onix_ean13,onix_ebook_amazon,onix_ebook_apple,onix_ebook_google,onix_ebook_kobo,onix_ebook_nook,onix_format,onix_format_description,onix_height,onix_illustrations,onix_imprint,onix_news_reviews,onix_numberofpages,onix_onsaledate,onix_oos_message,onix_packquantity,onix_product_family,onix_publicationdate,onix_raw_availabilitycode,onix_sortdate,onix_sorttitle,onix_subtitle,onix_suppliername,onix_width,options_container,package_id,page_layout,price,required_options,roost_free_projects,shambhala_extras,shambhala_product_message,sham_topic,shipping_qty,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,subtitle,sub_title,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,volume_weight,weight,zen_about_artist,zen_artist_firstname,zen_artist_lastname,zen_artist_life,zen_dimensions,zen_display_description,zen_forsale,zen_purchase_ref,zen_scroll_notes,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
9781590308721,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-02-16 01:41:10,,,,,"<p>Spiritual practice, Pema Ch&ouml;dr&ouml;n teaches, has nothing to do with self-improvement, since, as the course&rsquo;s title claims, you&rsquo;re already perfect right now. The limitless qualities of loving-kindness, compassion, joy, and equanimity are your deep-down, ultimate reality, and those are qualities that can&rsquo;t be improved upon. If you&rsquo;re not feeling particularly kind, compassionate, joyful, or equanimous at the moment, take heart: the Four Limitless Ones are there like seeds, waiting to be cultivated through practice&mdash;and, being limitless, they&rsquo;re rich enough to be worked with for a lifetime. This intensive program of study and practice provides the tools you need to access these radiant states and to nurture their growth for sake of all beings, including yourself. Here&rsquo;s some of what you&rsquo;ll learn:<ul><br><li>How cultivating the Four Limitless Ones is the antidote to depression, irritation, and isolation</li><br><li>Basic meditation instructions to get you started in the foundational practice</li><br><li>A wealth of guided meditations for generating these radiant qualities to yourself, others, and the world</li><br><li>Writing and reflection exercises to bring the Four Limitless Ones powerfully into real life</li><br><li>A simple chant you can use to create love and good will around yourself</li><br><li>Powerful on-the-spot practices you can use throughout the day, even when there&rsquo;s &ldquo;no time to practice&rdquo;</li><br></ul><br>Do the program at your own pace. It fits perfectly with any other kind of meditation you&rsquo;re doing. And since no previous knowledge of Buddhism is required, it&rsquo;s also ideal for those new to spiritual practice. After you&rsquo;ve completed the material in <i>Perfect Just as You Are</i>, you&rsquo;ll want to listen to it again periodically&mdash;any time you need a refresher course in compassion, loving-kindness, equanimity, and joy.</p><p>8 hours</p>",,,0,/9/7/9781590308721.png,,,,,,,,,Use config,Use config,Perfect Just as You Are,,,,No,,Available,,RELIGION / Buddhism / Tibetan,Chodron|,"<dt>By</dt><dd>Pema Chodron</dd>
",<li>Pema Chodron</li>,,,,,9781590308721,,,,,,MP3,,,,Shambhala Audio,"<p>&quot;Pema Ch&ouml;dr&ouml;n is wonderfully articulate. Her compassion makes her reflections all the more compelling. &quot;&mdash;<i>AudioFile</i></p><p>&quot;As one of Pema Ch&#246;dr&#246;n&#39;s grateful students, I have been learning the most pressing and necessary lesson of all: how to keep opening wider my own heart. &quot;&mdash;Alice Walker</p><p>&quot;Pema&#39;s deep experience and her fresh way of looking at things are like mountain water&mdash;clear and refreshing, as good dharma should be. &quot;&mdash;Jack Kornfield</p>",,10/13/2009,OUT OF STOCK: Available for back-order.,,2349,,20,20091013,Perfect Just as You Are,"Buddhist Practices on the Four Limitless Ones: Loving-Kindness, Compassion, Joy, and Equanimity",,,Block after Info Column,,,39.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Perfect%20Just%20As%20You%20Are.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590308721-2.png,,2016-09-02 16:30:37,perfect-just-as-you-are,perfect-just-as-you-are-2974.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308721.png,,1,0
,,,,Books/Buddhism/Pema Chodron ,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308721-2.png,,2,0
,,,,Authors/A-F/Pema Chodron,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308592,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-02-16 01:42:12,,,,,"<p>We always have a choice, Pema Ch&ouml;dr&ouml;n teaches: We can let the circumstances of our lives harden us and make us increasingly resentful and afraid&mdash;or we can let them soften us and make us kinder. Here Pema provides the tools to deal with the difficulties that life throws our way so we can:  <ul>   <li>wholeheartedly accept ourselves and others, complete with imperfections</li>   <li>stay in the present moment by seeing through strategies that cause us to resist life as it is</li>   <li>tap into our natural reservoirs of humor, flexibility, courage, and wisdom</li>   <li>courageously move toward what makes us feel insecure in a way that opens our heart and connects us with others   <br></li> </ul> </p><p>4 &frac12; hours, unabridged.</p>",,,1,/9/7/9781590308592.png,,,,,,,,,Use config,Use config,The Places That Scare You,,,,No,,Available,,RELIGION / Buddhism / Tibetan,Chodron|Chödrön|Rotte|Simon|,"<dt>By</dt><dd>Pema Chodron</dd>
<dt>By</dt><dd>Pema Chödrön</dd>
<dt>Read by</dt><dd>Joanna Rotte</dd>
<dt>Read by</dt><dd>Tami Simon</dd>
",<li>Pema Chodron</li><li>Pema Chödrön</li>,,,,,9781590308592,,,,,,MP3,,,,Shambhala Audio,"<p>&quot;A lively and accessible take on ancient techniques for transforming terror and pain into joy and compassion. &quot;&mdash;<i>O: The Oprah Magazine</i></p><p>&quot;Pema Ch&#246;dr&#246;n&#39;s voice is gently humorous, always kind, and seemingly infinitely wise. &quot;&mdash;<i>LA Times</i></p>",,07/01/2008,OUT OF STOCK: Available for back-order.,,1472,,20,20080701,Places That Scare You,A Guide to Fearlessness in Difficult Times,,,Block after Info Column,,,22.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Places%20That%20Scare%20You.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590308592-2.png,,2016-09-02 16:30:56,the-places-that-scare-you,the-places-that-scare-you-2975.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308592-2.png,,1,0
,,,,Books/Buddhism/Pema Chodron ,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308592.png,,2,0
,,,,Authors/A-F/Pema Chodron,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590309988,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-02-16 01:52:55,,,,,"<p>There is a basic human wisdom that can help solve the world&rsquo;s problems. It doesn&rsquo;t belong to any one culture or region or religious tradition&mdash;though it can be found in many of them throughout history. It&rsquo;s what Ch&ouml;gyam Trungpa called the sacred path of the warrior. The sacred warrior conquers the world not through violence or aggression, but through gentleness, courage, and self-knowledge. The warrior discovers the basic goodness of human life and radiates that goodness out into the world for the peace and sanity of others. That&rsquo;s what the Shambhala teachings are all about. Trungpa shows that through discovering the basic goodness of human life, the warrior learns to radiate that goodness out into the world for the peace and sanity of others.  </p><p>5 hours, unabridged.</p>",,,0,/9/7/9781590309988.png,,,,,,,,,Use config,Use config,Shambhala: The Sacred Path of the Warrior,,,,No,,Available,,RELIGION / Buddhism / General (see also PHILOSOPHY / Buddhist),Trungpa|Gimian|,"<dt>By</dt><dd>Chogyam Trungpa</dd>
<dt>Read by</dt><dd>Carolyn Rose Gimian</dd>
",<li>Chogyam Trungpa</li>,,,,,9781590309988,,,,,,MP3,,,,Shambhala Audio,,,04/13/2010,OUT OF STOCK: Available for back-order.,,1512,,20,20100413,Shambhala: The Sacred Path of the Warrior,,,,Block after Info Column,,,24.95,0,,"<p><strong><span style=""font-size: medium;"">Ocean of Dharma: The Everyday Wisdom of Ch&ouml;ygam Trungpa</span></strong><br /><span style=""text-decoration: underline;""><a href=""http://www.shambhala.com/oceanofdharma"" target=""_blank"">Sign up</a></span> to receive free weekly quotes from Ch&ouml;gyam Trungpa via e-mail, or visit the Ocean of Dharma archive <span style=""text-decoration: underline;""><a href=""http://blog.shambhala.com/category/daily-wisdom/ocean-of-dharma/"" target=""_blank"">here</a></span>.&nbsp;</span></p>","<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Shambhala%20audio%20sample.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590309988-2.png,,2016-11-22 16:30:11,shambhala,shambhala-2976.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590309988-2.png,,1,0
,,,,Books/Buddhism/Chogyam Trungpa ,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590309988.png,,2,0
,,,,Authors/O-T/Chogyam Trungpa,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590309759,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-02-16 01:55:31,,,,,"<p>We all have fears, but when we look closely at them, we discover that behind each fear resides a basic fear of <i>ourselves</i>. We&rsquo;re afraid to look at our habitual styles of thinking and behaving because we might not always like what we see. Ironically it is this fear of honest self-reflection that keeps us trapped in patterns of stress and discontentment. Here is a vision for moving beyond this most basic fear to discover the innate bravery, trust, and joy that reside at the core of our being. In this recorded retreat, Pema Ch&ouml;dr&ouml;n shares teachings inspired by the book <i>Smile at Fear</i>, which was written by her teacher Ch&ouml;gyam Trungpa. She, and her teaching assistant, Carolyn Rose Gimian, also share practices they received from Trungpa Rinpoche for courageously meeting ourselves in the present moment, including:<ul><br><li>The Windhorse Practice: a three-step meditation on awakening confidence</li><br><li>Spiritual Warrior training for meeting life with courage and compassion</li><br><li>Meditation instruction for calming the mind and developing concentration</li><br></ul><br>4&frac12; hours</p>",,,1,/9/7/9781590309759.png,,,,,,,,,Use config,Use config,Smile at Fear,,,,No,,Available,,RELIGION / Buddhism / Tibetan,Chodron|Chödrön|Gimian|,"<dt>By</dt><dd>Pema Chodron</dd>
<dt>By</dt><dd>Pema Chödrön</dd>
<dt>By</dt><dd>Carolyn Rose Gimian</dd>
",<li>Pema Chodron</li><li>Pema Chödrön</li><li>Carolyn Rose Gimian</li>,,,,,9781590309759,,,,,,MP3,,,,Shambhala Audio,<p>&quot;Pema Ch&ouml;dr&ouml;n has a remarkable knack for making spiritual practices simultaneously insightful and funny. &quot;&mdash;<i>AudioFile </i></p><p>&quot;Ch&ouml;gyam Trungpa&#39;s <i>Smile at Fear</i> teachings offer powerful dharma encouragement to awaken our own fearless and wise heart. &quot;&mdash;Jack Kornfield</p>,,11/01/2011,OUT OF STOCK: Available for back-order.,,2595,,20,20111101,Smile at Fear,A Retreat with Pema Chodron on Discovering Your Radiant Self-Confidence,,,Block after Info Column,,,22.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Smile%20at%20Fear%20sample.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590309759-2.png,,2016-09-02 16:30:22,smile-at-fear,smile-at-fear-2977.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590309759-2.png,,1,0
,,,,Books/Buddhism/Pema Chodron ,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590309759.png,,2,0
,,,,Authors/A-F/Pema Chodron,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308646,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-02-16 01:57:52,,,,,"<p><i>Start Where You Are</i> is an indispensable audiobook for cultivating fearlessness and awakening a compassionate heart. With insight and humor, Pema Ch&ouml;dr&ouml;n offers guidance on how we can accept our flaws and embrace ourselves wholeheartedly as a prerequisite for developing compassion. Ch&ouml;dr&ouml;n frames her teachings around fifty-nine traditional Tibetan Buddhist slogans (called <i>lojong</i> in Tibetan), such as: &ldquo;Always apply only a joyful state of mind&rdquo; and &ldquo;Don&rsquo;t seek others&rsquo; pain as the limbs of your own happiness.&rdquo; Through working with these slogans, we can begin to develop the courage to face our inner pain and thereby discover a wealth of freedom, well-being, and confidence.  </p><p>6 hours, unabridged.</p>",,,1,/9/7/9781590308646.png,,,,,,,,,Use config,Use config,Start Where You Are,,,,No,,Available,,RELIGION / Buddhism / Tibetan,Chodron|Rotte|,"<dt>By</dt><dd>Pema Chodron</dd>
<dt>Read by</dt><dd>Joanna Rotte</dd>
",<li>Pema Chodron</li>,,,,,9781590308646,,,,,,MP3,,,,Shambhala Audio,,,11/18/2008,OUT OF STOCK: Available for back-order.,,1254,,20,20081118,Start Where You Are,A Guide to Compassionate Living,,,Block after Info Column,,,29.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Start%20Where%20You%20Are.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590308646-2.png,,2016-09-02 16:30:46,start-where-you-are,start-where-you-are-2978.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308646-2.png,,1,0
,,,,Books/Buddhism/Pema Chodron ,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308646.png,,2,0
,,,,Authors/A-F/Pema Chodron,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308660,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-02-16 02:08:54,,,,,"<p><i>Lojong</i> is a powerful Tibetan Buddhist practice created especially for training the mind to work with the challenges of everyday living. It teaches our hearts to soften, reframes our attitude toward difficulty, and allows us to discover a wellspring of inner strength. In this recorded retreat, Pema Ch&ouml;dr&ouml;n introduces the <i>lojong </i>teachings and explains how we can apply them to any situation in our life&mdash;because, as Pema says, ""every moment is an opportunity for awakening."" In addition, Pema also leads a guided <i>tonglen </i>meditation, a practice aimed at developing courage and cultivating compassion for ourselves and others.  </p><p>4 1/2 hours, unabridged.</p>",,,1,/9/7/9781590308660.png,,,,,,,,,Use config,Use config,This Moment Is the Perfect Teacher,,,,No,,Available,,RELIGION / Buddhism / Tibetan,Chodron|Chodron|,"<dt>By</dt><dd>Pema Chodron</dd>
<dt>Read by</dt><dd>Pema Chodron</dd>
",<li>Pema Chodron</li>,,,,,9781590308660,,,,,,MP3,,,,Shambhala Audio,<p>&quot;A delightful speaker. . . . Listeners of all faiths will appreciate these timely teachings. &quot;&mdash;<i>Library Journal </i>(starred review)</p>,,04/22/2008,OUT OF STOCK: Available for back-order.,,2260,,20,20080422,This Moment Is the Perfect Teacher,Ten Buddhist Teachings on Cultivating Inner Strength and Compassion,,,Block after Info Column,,,22.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/This%20Moment%20Is%20the%20Perfect%20Teacher.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590308660-2.png,,2016-09-02 16:31:00,this-moment-is-the-perfect-teacher,this-moment-is-the-perfect-teacher-2979.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308660.png,,1,0
,,,,Books/Buddhism/Pema Chodron ,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308660-2.png,,2,0
,,,,Authors/A-F/Pema Chodron,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781590308738,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-02-16 02:14:53,,,,,"<p>In this treasure, the renowned Zen monk Thich Nhat Hanh offers timeless insight into the nature of real love. With simplicity and warmth, he explores the four key aspects of love as described in the Buddhist tradition: loving-kindness, compassion, joy, and freedom. Thich Nhat Hanh presents transformative practices to cultivate these qualities in our day-to-day lives. He also describes how to lovingly accept ourselves when we are in the midst of challenges.</p><p>2 hours, unabridged.</p>",,,1,/9/7/9781590308738.png,,,,,,,,,Use config,Use config,True Love,,,,No,,Available,,RELIGION / Buddhism / Zen (see also PHILOSOPHY / Zen),Hanh|Gimian|,"<dt>By</dt><dd>Thich Nhat Hanh</dd>
<dt>Read by</dt><dd>James Gimian</dd>
",<li>Thich Nhat Hanh</li>,,,,,9781590308738,,,,,,MP3,,,,Shambhala Audio,"<p>&quot;<i>True Love</i> offers simple, realistic techniques that enable us to reconnect to our loved ones and to ourselves. &quot;&mdash;<i>Ascent</i> <i>Magazine</i></p><p>&quot;This book offers simplicity and directness that brings true love within reach. &quot;&mdash;<i>Dragonfly Review</i></p>",,03/10/2009,OUT OF STOCK: Available for back-order.,,2105,,20,20090310,True Love,A Practice for Awakening the Heart,,,Block after Info Column,,,9.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/True%20Love.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781590308738-2.png,,2016-10-25 16:30:03,true-love,true-love-2980.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781590308738-2.png,,1,0
,,,,Formats/Audiobooks,Shambhala Catalog,base_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781590308738.png,,2,0
,,,,Authors/G-N/Thich Nhat Hanh,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
